,ACCNUM,ACCLASS,INVOLVED,MOTIVE,X,Y,LATITUDE,LONGITUDE,DATE_TIME,ROAD_CLASS,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE,DISTRICT,NEIGHBOURHOOD,HOOD_ID,LOCCOORD,PEOPLE_COUNT,FATAL_INJURY_COUNT,MAJOR_INJURY_COUNT,MINOR_INJURY_COUNT,NO_INJURY_COUNT,NULL_INJURY_COUNT,DRIVERS_COUNT,PEDESTRIAN_COUNT,PASSENGER_COUNT,CYCLIST_COUNT,PEOPLE_VEH_COUNT,AUTOMOBILE_VEH_COUNT,RECREATIONAL_VEH_COUNT,OTHER_VEH_COUNT,REDLIGHT_CAMERA,DATE,DATA_TYPE,CAMERA_ID,CAMERA_DATE_TIME,CAMERA_DATE
4006,4003073382.0,Fatal,"Cyclist, Automobile","Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8826593.335514301,5424575.60071494,43.735335,-79.290637,2014-10-09 14:10:00,Major Arterial,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Scarborough,Wexford/Maryvale (119),119,Intersection,2,1,0,0,1,0,1,0,0,1,1,1,0,0,False,2014-10,Accident,,,
4007,4003074555.0,Fatal,"Pedestrian, Truck",Not Recorded,-8842838.74540321,5409446.02302397,43.637053,-79.436572,2014-10-09 17:45:00,Major Arterial,Intersection Related,No Control,Clear,Dusk,Dry,Pedestrian Collisions,Toronto and East York,South Parkdale (85),85,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,2,False,2014-10,Accident,,,
4008,4003078638.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8843993.79643968,5409577.99678193,43.637911,-79.44694799999999,2014-10-10 11:38:00,<Null>,Non Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,South Parkdale (85),85,Mid-Block,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2014-10,Accident,,,
4009,4003092212.0,Non-Fatal Injury,"Automobile, Emergency Vehicle","Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8856047.91618074,5412518.20860012,43.657023,-79.55523199999999,2014-10-12 16:40:00,Minor Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Etobicoke York,Islington-City Centre West (14),14,Intersection,6,0,1,1,4,0,2,0,4,0,0,1,0,5,False,2014-10,Accident,,,
4010,4003101857.0,Non-Fatal Injury,"Automobile, Motorcycle",Aggressive and Distracted Driving Collision,-8825659.14234756,5429827.22605585,43.769412,-79.28224499999999,2014-10-14 12:55:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Wet,Turning Movement,Scarborough,Dorset Park (126),126,Intersection,2,0,1,0,1,0,2,0,0,0,0,1,1,0,False,2014-10,Accident,,,
4011,4003102605.0,Non-Fatal Injury,"Automobile, Motorcycle",Aggressive and Distracted Driving Collision,-8829785.08795432,5433902.12011979,43.795840000000005,-79.31930899999999,2014-10-14 14:48:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Scarborough,L'Amoreaux (117),117,Intersection,2,0,1,0,1,0,2,0,0,0,0,1,1,0,False,2014-10,Accident,,,
4012,4003112757.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8825394.20195947,5424558.49932806,43.735224,-79.279865,2014-10-16 06:44:00,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Scarborough,Ionview (125),125,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2014-10,Accident,,,
4013,4003142204.0,Non-Fatal Injury,"Cyclist, Automobile",Aggressive and Distracted Driving Collision,-8836731.42417982,5411727.06547541,43.651881,-79.381709,2014-10-20 18:03:00,Major Arterial,At Intersection,Traffic Signal,Rain,Dusk,Wet,Cyclist Collisions,Toronto and East York,Bay Street Corridor (76),76,Intersection,3,0,1,0,1,1,1,0,0,1,1,2,0,0,False,2014-10,Accident,,,
4014,4003143526.0,Non-Fatal Injury,"Automobile, Motorcycle","Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8837057.59028785,5411503.98212794,43.650431,-79.384639,2014-10-20 22:29:00,Major Arterial,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Angle,Toronto and East York,Bay Street Corridor (76),76,Intersection,2,0,1,0,1,0,2,0,0,0,0,1,1,0,False,2014-10,Accident,,,
4015,4003148755.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8845858.063952,5412035.69862789,43.653887,-79.463695,2014-10-21 19:09:00,Major Arterial,At Intersection,No Control,Rain,"Dark, artificial",Wet,Pedestrian Collisions,Toronto and East York,High Park-Swansea (87),87,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2014-10,Accident,,,
4016,4003149103.0,Non-Fatal Injury,Automobile,Aggressive and Distracted Driving Collision,-8842041.25257117,5424966.47619066,43.737872,-79.429408,2014-10-21 20:15:00,Major Arterial,Intersection Related,Stop Sign,Rain,"Dark, artificial",Wet,Turning Movement,North York,Bedford Park-Nortown (39),39,Intersection,3,0,1,2,0,0,2,0,1,0,0,2,0,1,False,2014-10,Accident,,,
4017,4003152521.0,Non-Fatal Injury,"Automobile, Motorcycle","Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8831019.06450976,5423520.15018537,43.728484,-79.330394,2014-10-22 11:45:00,<Null>,Non Intersection,No Control,Clear,Daylight,Dry,Rear End,North York,Banbury-Don Mills (42),42,Mid-Block,2,0,1,0,1,0,2,0,0,0,0,1,1,0,False,2014-10,Accident,,,
4018,4003154882.0,Non-Fatal Injury,"Pedestrian, Automobile, Truck","Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8821648.74637224,5430418.11896663,43.773245,-79.246219,2014-10-22 18:03:00,Major Arterial,At Intersection,Traffic Signal,Clear,Dusk,Dry,Pedestrian Collisions,Scarborough,Woburn (137),137,Intersection,3,0,1,0,2,0,2,1,0,0,0,1,0,2,False,2014-10,Accident,,,
4019,4003158007.0,Non-Fatal Injury,Truck,Not Recorded,-8852221.86528218,5430057.07319389,43.770903,-79.520862,2014-10-23 12:29:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Sideswipe,Etobicoke York,Black Creek (24),24,Intersection,2,0,1,0,1,0,1,0,1,0,0,0,0,2,False,2014-10,Accident,,,
4020,4003162994.0,Non-Fatal Injury,"Automobile, City Vehicle",Not Recorded,-8840152.16081241,5429526.6297938,43.767462,-79.412438,2014-10-24 23:15:00,Major Arterial,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Sideswipe,North York,Willowdale East (51),51,Intersection,9,0,1,6,2,0,3,0,6,0,0,2,0,7,False,2014-10,Accident,,,
4021,4003167923.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8849070.96709527,5414780.00227611,43.671721000000005,-79.49255699999999,2014-10-24 17:27:00,Collector,At/Near Private Drive,No Control,Clear,Dusk,Dry,Pedestrian Collisions,Etobicoke York,Rockcliffe-Smythe (111),111,Mid-Block,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2014-10,Accident,,,
4022,4003174449.0,Non-Fatal Injury,"Automobile, Motorcycle",Not Recorded,-8838297.57809579,5411021.06359225,43.647292,-79.395778,2014-10-25 17:36:00,Major Arterial,Intersection Related,No Control,Clear,Daylight,Dry,Sideswipe,Toronto and East York,Waterfront Communities-The Island (77),77,Intersection,2,0,1,0,1,0,2,0,0,0,0,1,1,0,False,2014-10,Accident,,,
4023,4003176267.0,Non-Fatal Injury,Automobile,"Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8835407.39015633,5410754.00001842,43.645556,-79.369815,2014-10-26 23:35:00,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Rear End,Toronto and East York,Waterfront Communities-The Island (77),77,Intersection,4,0,1,0,3,0,4,0,0,0,0,4,0,0,False,2014-10,Accident,,,
4024,4003192512.0,Fatal,"Cyclist, Automobile",Not Recorded,-8827868.16632286,5422732.684951999,43.723372,-79.302089,2014-10-28 15:15:00,Major Arterial,Intersection Related,Traffic Signal,Other,Daylight,Dry,Cyclist Collisions,North York,Clairlea-Birchmount (120),120,Intersection,2,1,0,0,1,0,1,0,0,1,1,1,0,0,False,2014-10,Accident,,,
4025,4003207779.0,Non-Fatal Injury,Motorcycle,Aggressive and Distracted Driving Collision,-8852688.96186555,5407026.06913396,43.621318,-79.525058,2014-10-30 21:11:00,Major Arterial,Non Intersection,No Control,Clear,"Dark, artificial",Wet,Turning Movement,Etobicoke York,Islington-City Centre West (14),14,Mid-Block,2,0,1,0,1,0,2,0,0,0,0,0,1,1,False,2014-10,Accident,,,
4026,4003213460.0,Non-Fatal Injury,"Cyclist, Automobile",Not Recorded,-8860542.44062152,5421790.80335603,43.717257,-79.595607,2014-10-31 18:45:00,Major Arterial,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Cyclist Collisions,Etobicoke York,West Humber-Clairville (1),1,Intersection,6,0,1,0,5,0,1,0,4,1,1,1,0,4,True,2014-10,Accident,161.0,2021-06-11 04:00:00,2021-06
4027,4003224177.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8840313.0174766,5419665.87723946,43.703459,-79.413883,2014-11-02 12:05:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,North York,Forest Hill South (101),101,Intersection,3,0,2,0,1,0,1,2,0,0,0,1,0,2,False,2014-11,Accident,,,
4028,4003235849.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8844217.99389414,5421826.0740496,43.717486,-79.448962,2014-11-02 10:15:00,Collector,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Pedestrian Collisions,North York,Yorkdale-Glen Park (31),31,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2014-11,Accident,,,
4029,4003249661.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8847108.18183361,5416752.32965082,43.684535,-79.474925,2014-11-06 11:30:00,Collector,Non Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Etobicoke York,Keelesdale-Eglinton West (110),110,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2014-11,Accident,,,
4030,4003253640.0,Non-Fatal Injury,"Pedestrian, City Vehicle",Not Recorded,-8838478.47226833,5411640.13925474,43.651316,-79.397403,2014-11-06 23:00:00,Major Arterial,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Pedestrian Collisions,Toronto and East York,Kensington-Chinatown (78),78,Mid-Block,2,0,1,0,1,0,1,1,0,0,0,0,0,2,False,2014-11,Accident,,,
4031,4003257164.0,Fatal,"Pedestrian, Automobile",Not Recorded,-8834257.45981643,5435990.22227657,43.809378,-79.35948499999999,2014-11-07 12:47:00,Major Arterial,Non Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,North York,Hillcrest Village (48),48,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,1,0,1,False,2014-11,Accident,,,
4032,4003258482.0,Non-Fatal Injury,Pedestrian,Not Recorded,-8819919.50940226,5430455.2726431,43.773486,-79.230685,2014-11-07 17:00:00,Major Arterial,At Intersection,Traffic Signal,Clear,"Daylight, artificial",Dry,Pedestrian Collisions,Scarborough,Woburn (137),137,Intersection,2,0,1,0,1,0,1,1,0,0,0,0,0,2,False,2014-11,Accident,,,
4033,4003267619.0,Fatal,"Automobile, City Vehicle","Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8858208.51617755,5423465.4629283,43.728129,-79.574641,2014-11-09 05:59:00,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Angle,Etobicoke York,Rexdale-Kipling (4),4,Intersection,10,1,2,7,0,0,2,0,8,0,0,1,0,9,False,2014-11,Accident,,,
4034,4003269360.0,Non-Fatal Injury,"Automobile, Motorcycle",Aggressive and Distracted Driving Collision,-8827772.2089218,5424502.7274578,43.734862,-79.301227,2014-11-09 13:56:00,Minor Arterial,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Rear End,Scarborough,Wexford/Maryvale (119),119,Intersection,2,0,1,0,1,0,2,0,0,0,0,1,1,0,False,2014-11,Accident,,,
4035,4003270015.0,Non-Fatal Injury,Automobile,Medical or Physical Disability Related Collision,-8840775.88391932,5423491.34305463,43.728297,-79.418041,2014-11-09 15:55:00,Major Arterial,Non Intersection,No Control,Clear,Daylight,Dry,SMV Unattended Vehicle,North York,Bedford Park-Nortown (39),39,Mid-Block,2,0,1,0,0,1,1,0,0,0,0,2,0,0,False,2014-11,Accident,,,
4036,4003276888.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8855096.69113191,5418667.95602791,43.696978,-79.546687,2014-11-10 17:50:00,Major Arterial,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Etobicoke York,Kingsview Village-The Westway (6),6,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,True,2014-11,Accident,131.0,2017-12-19 05:00:00,2017-12
4037,4003298111.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8842057.39389733,5421959.45701783,43.718352,-79.429553,2014-11-14 06:45:00,Major Arterial,At Intersection,No Control,Clear,"Dawn, artificial",Dry,Pedestrian Collisions,North York,Bedford Park-Nortown (39),39,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2014-11,Accident,,,
4038,4003323321.0,Non-Fatal Injury,City Vehicle,Not Recorded,-8838466.56108282,5434999.32503043,43.802954,-79.397296,2014-11-18 12:11:00,Major Arterial,Non Intersection,No Control,Clear,Daylight,Dry,Other,North York,Newtonbrook East (50),50,Mid-Block,2,0,1,0,1,0,1,0,1,0,0,0,0,2,False,2014-11,Accident,,,
4039,4003325282.0,Non-Fatal Injury,"Cyclist, Automobile",Aggressive and Distracted Driving Collision,-8841757.61050863,5433325.65406074,43.792102,-79.42685999999999,2014-11-18 18:04:00,Collector,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Cyclist Collisions,North York,Newtonbrook West (36),36,Intersection,2,0,1,0,1,0,1,0,0,1,0,1,0,1,False,2014-11,Accident,,,
4040,4003340766.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8845816.43046244,5416479.25093419,43.682761,-79.463321,2014-11-21 10:05:00,Minor Arterial,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Etobicoke York,Keelesdale-Eglinton West (110),110,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2014-11,Accident,,,
4041,4003346402.0,Non-Fatal Injury,Automobile,Not Recorded,-8849333.34713507,5422781.51446852,43.723689,-79.494914,2014-11-22 05:20:00,Major Arterial,Non Intersection,No Control,Clear,"Dawn, artificial",Dry,Approaching,North York,Downsview-Roding-CFB (26),26,Mid-Block,4,0,1,3,0,0,2,0,2,0,0,2,0,2,False,2014-11,Accident,,,
4042,4003346463.0,Non-Fatal Injury,Truck,Aggressive and Distracted Driving Collision,-8845764.66689922,5426622.91200056,43.748622,-79.462856,2014-11-22 05:45:00,Major Arterial,At/Near Private Drive,No Control,Clear,"Dark, artificial",Dry,Turning Movement,<Null>,Downsview-Roding-CFB (26),26,Mid-Block,2,0,1,0,1,0,1,0,1,0,0,0,0,2,False,2014-11,Accident,,,
4043,4003369105.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8827525.85888867,5425962.76742033,43.744338,-79.299014,2014-11-25 18:59:00,Major Arterial,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Scarborough,Wexford/Maryvale (119),119,Mid-Block,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2014-11,Accident,,,
4044,4003374622.0,Non-Fatal Injury,"Cyclist, Automobile",Not Recorded,-8819195.15347567,5431686.20772429,43.78147,-79.22417800000001,2014-11-26 16:25:00,Local,At/Near Private Drive,No Control,Clear,Dusk,Dry,Cyclist Collisions,Scarborough,Woburn (137),137,Mid-Block,2,0,1,0,1,0,1,0,0,1,1,1,0,0,False,2014-11,Accident,,,
4045,4003375177.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8826069.35467113,5417131.63614808,43.686999,-79.28593000000001,2014-11-26 18:08:00,Minor Arterial,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Scarborough,Birchcliffe-Cliffside (122),122,Mid-Block,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2014-11,Accident,,,
4046,4003382352.0,Non-Fatal Injury,Automobile,Alcohol  Related Collision,-8847981.2605999,5426569.90144747,43.748278000000006,-79.48276800000001,2014-11-27 21:25:00,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Loose Snow,SMV Other,North York,Downsview-Roding-CFB (26),26,Intersection,1,0,1,0,0,0,1,0,0,0,0,1,0,0,False,2014-11,Accident,,,
4047,4003389037.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8837768.47655605,5415300.21005509,43.675101,-79.391025,2014-11-28 22:45:00,Minor Arterial,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Toronto and East York,Annex (95),95,Mid-Block,3,0,1,1,1,0,1,2,0,0,0,1,0,2,False,2014-11,Accident,,,
4048,4003393065.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8833172.87401763,5418831.9335144,43.698043,-79.349742,2014-11-29 13:06:00,Major Arterial,Non Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,Old East York (58),58,Mid-Block,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2014-11,Accident,,,
4049,4003398142.0,Non-Fatal Injury,Automobile,Not Recorded,-8851324.96414486,5417007.09751603,43.68619,-79.512805,2014-11-30 13:45:00,Major Arterial,Non Intersection,No Control,Clear,Daylight,Wet,Approaching,Etobicoke York,Humber Heights-Westmount (8),8,Mid-Block,3,0,3,0,0,0,2,0,1,0,0,2,0,1,False,2014-11,Accident,,,
4050,4003399258.0,Non-Fatal Injury,Automobile,Not Recorded,-8827268.59954545,5426866.85693196,43.750205,-79.29670300000001,2014-11-30 17:16:00,Major Arterial,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Approaching,Scarborough,Wexford/Maryvale (119),119,Mid-Block,2,0,1,1,0,0,2,0,0,0,0,2,0,0,False,2014-11,Accident,,,
4051,4003399384.0,Non-Fatal Injury,"Cyclist, Automobile",Not Recorded,-8844254.61800661,5426389.45210997,43.747107,-79.449291,2014-11-30 17:02:00,Collector,At/Near Private Drive,No Control,Rain,"Dark, artificial",Wet,Cyclist Collisions,North York,Clanton Park (33),33,Mid-Block,2,0,1,0,1,0,1,0,0,1,1,1,0,0,False,2014-11,Accident,,,
4052,4003405816.0,Non-Fatal Injury,Automobile,"Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8835773.40864206,5420952.50947082,43.711814,-79.373103,2014-12-01 18:11:00,Major Arterial,Non Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Approaching,North York,Leaside-Bennington (56),56,Intersection,2,0,1,0,1,0,2,0,0,0,0,2,0,0,False,2014-12,Accident,,,
4053,4003410596.0,Non-Fatal Injury,Pedestrian,Not Recorded,-8825443.4051744,5423512.44773519,43.728434,-79.280307,2014-12-02 13:35:00,Collector,At Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,Clairlea-Birchmount (120),120,Intersection,3,0,1,0,2,0,1,1,1,0,0,0,0,3,False,2014-12,Accident,,,
4054,4003411081.0,Non-Fatal Injury,Truck,Not Recorded,-8859079.14591504,5417550.36920639,43.689719,-79.58246199999999,2014-12-02 14:50:00,Major Arterial,Non Intersection,No Control,Rain,Daylight,Wet,Turning Movement,Etobicoke York,West Humber-Clairville (1),1,Mid-Block,2,0,1,0,1,0,2,0,0,0,0,0,0,2,False,2014-12,Accident,,,
4055,4003419867.0,Non-Fatal Injury,Automobile,Not Recorded,-8856564.32729853,5424465.75181807,43.734622,-79.559871,2014-12-03 21:53:00,Major Arterial,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Approaching,Etobicoke York,Thistletown-Beaumond Heights (3),3,Mid-Block,2,0,1,1,0,0,2,0,0,0,0,1,0,1,False,2014-12,Accident,,,
4056,4003437550.0,Non-Fatal Injury,Automobile,Medical or Physical Disability Related Collision,-8824701.12680979,5434394.56604701,43.799033,-79.273639,2014-12-06 19:06:00,Major Arterial,Non Intersection,No Control,Clear,"Dark, artificial",Dry,SMV Other,Scarborough,Agincourt North (129),129,Mid-Block,2,0,1,1,0,0,1,0,1,0,0,2,0,0,False,2014-12,Accident,,,
4057,4003439452.0,Non-Fatal Injury,"Automobile, Truck","Speeding  Related Collision, Alcohol  Related Collision, Aggressive and Distracted Driving Collision",-8827357.76645757,5423082.35312021,43.725642,-79.297504,2014-12-07 02:15:00,Major Arterial,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Turning Movement,Scarborough,Wexford/Maryvale (119),119,Intersection,4,0,2,1,1,0,2,0,2,0,0,1,0,3,False,2014-12,Accident,,,
4058,4003465091.0,Non-Fatal Injury,Automobile,Not Recorded,-8833412.43356182,5430535.28459586,43.774005,-79.351894,2014-12-11 11:00:00,Major Arterial,Non Intersection,No Control,Snow,Daylight,Packed Snow,Sideswipe,North York,Henry Farm (53),53,Mid-Block,2,0,1,0,1,0,2,0,0,0,0,2,0,0,False,2014-12,Accident,,,
4059,4003469913.0,Non-Fatal Injury,Pedestrian,Aggressive and Distracted Driving Collision,-8834040.83208735,5436380.34789171,43.811907,-79.357539,2014-12-12 07:20:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Wet,Pedestrian Collisions,North York,Hillcrest Village (48),48,Intersection,2,0,1,0,1,0,1,1,0,0,0,0,0,2,False,2014-12,Accident,,,
4060,4003482087.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8841079.89744868,5411332.59623516,43.649317,-79.420772,2014-12-14 03:24:00,Major Arterial,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Toronto and East York,Trinity-Bellwoods (81),81,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2014-12,Accident,,,
4061,4003487975.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8854020.67693391,5409532.31334476,43.637614,-79.537021,2014-12-15 07:25:00,Collector,At Intersection,Stop Sign,Clear,"Dark, artificial",Wet,Pedestrian Collisions,Etobicoke York,Islington-City Centre West (14),14,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2014-12,Accident,,,
4062,4003498144.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8836352.71527214,5413932.3418344,43.666213,-79.37830699999999,2014-12-16 18:00:00,Major Arterial,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Pedestrian Collisions,Toronto and East York,Cabbagetown-South St.James Town (71),71,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2014-12,Accident,,,
